dba	1383082
enpc	1816261
onew	1772921
ecom	1169652
amyt	1783010
iiin	764401
glsi	1799788
ctt	1341141
awp	1390195
nbr	1163739
mtw	61986
gss	903571
prth	1653558
laws	703604
bui	1528988
fosl	883569
invu	862651
min	826735
xoma	791908
gut	1080720
mbwm	1042729
mhn	1038186
yac	1815302
mux	314203
gci	1579684
ehi	1228509
nan	1074769
kbal	55772
deh	1812173
cste	1504379
bnft	1576169
pgc	1050743
amc	1411579
mrns	1267813
bdsi	1103021
itrn	1337117
wttr	1693256
ta	1378453
muj	1053988
irs	933267
prof	1628808
miy	890393
lxfr	1096056
acam	1759008
rmt	912147
ortx	1748907
cnbka	812348
acnd	1805651
twnd	1814215
thry	1556739
wuyi	1687065
frph	844059
titn	1409171
vpg	1487952
fra	1259708
stk	1471420
drrx	1082038
mlr	924822
smmt	1599298
aspn	1145986
ello	946394
sbr	710752
gco	18498
vktx	1607678
tell	61398
akba	1517022
snr	1610114
flic	740663
amal	1823608
hckt	1057379
gmda	1600847
pll	1728205
cutr	1162461
wndw	1071840
bcei	1509589
imra	1672619
wbai	1517496
bfst	1624322
aef	846676
hmtv	1567345
vsec	102752
rcel	1762303
ryam	1597672
ztr	836412
newt	1587987
edd	1388141
free	1753706
piai	1819175
ccap	1633336
sftw	1753539
cdev	1658566
mcf	1071993
cio	1593222
hci	1400810
hmhc	1580156
afb	1162027
peix	778164
evi	65312
hbt	775215
pbyi	1401667
cbat	1117171
agle	1636282
dgica	800457
nev	1469392
rada	761238
bcyc	1761612
ibcp	39311
itegy	1579597
ke	1606757
sspk	1779474
dgns	1827075
nog	1104485
dx	826675
gbli	1494904
axti	1051627
xpoa	1821742
pflt	1504619
ccbg	726601
wve	1631574
aenz	1572621
olp	712770
gstx	1497649
yj	1759614
rgp	1084765
cbay	1042074
hpf	1189740
epix	1633932
wftlf	1603923
msbi	1466026
flnt	1460329
usas	1286973
bym	1181187
gilt	897322
soac	1798562
urgn	1668243
dxpe	1020710
eigr	1305253
mcs	62234
tpvg	1580345
vrs	1421182
ara	1498068
mofg	1412665
ltrpa	1606745
lptv	1643988
oac	1773751
rvp	946563
bkrp	1580095
opy	791963
idya	1676725
pmm	844790
lsf	1650696
eto	1281926
vacq	1819994
pmx	1181506
omp	1652133
cpsi	1169445
etb	1308927
apto	882361
cnce	1367920
mov	72573
sgu	1002590
avdl	1012477
wia	1254370
aray	1138723
bkt	832327
jg	1737339
crai	1053706
pdac	1821317
wimi	1770088
mgi	1273931
tnk	1419945
dmlp	1172358
dsm	855887
expc	1779128
kala	1479419
mcr	851170
ncz	1227857
hffg	1680873
sxc	1514705
cogt	1622229
dspg	915778
ybgj	895464
jynt	1612630
bsn	1815805
acre	1529377
srac	1781162
pddtf	1718226
rtto	1646576
orph	1764791
igic	1794338
aciu	1651625
stxs	1289340
cnsl	1304421
fcbc	859070
alpp	1606698
soi	1697500
infu	1337013
tgb	878518
trc	96869
iaca	1821018
pkoh	76282
eex	1579214
oia	835333
iea	1652362
fmnb	709337
qh	1781193
cue	1645460
atro	8063
crd-a	25475
cdzi	727273
vstm	1526119
anip	1023024
cplg	1707178
npa	1780312
tei	909112
orc	1518621
txmd	25743
mpaa	918251
surf	1718108
dske	1642453
rpla	1763731
glog	1534126
mgta	1690585
mmt	809173
hoft	1077688
este	10254
plym	1515816
vrna	1657312
sgc	95574
pfl	1244183
bchg	1732409
nh	1566469
cprx	1369568
allt	1365767
hawel	46207
blct	1791278
etm	1067837
viot	1742770
mcbs	1747068
jri	1539337
alus	1781115
egan	1066194
ble	1176194
vuzi	1463972
ccac	1794621
puyi	1750264
loop	1504678
nrgx	1756908
bsrr	1130144
ctso	1175151
huiz	1778982
atlc	1464343
vhc	1082324
pmf	1140392
msb	65172
tcda	1595585
rrbi	1071236
fisi	862831
ins	320340
tdw	98222
gmhly	1438848
apts	1481832
glo	1350869
rfl	1713863
uec	1334933
athx	1368148
dlth	1649744
cbmg	1378624
legh	1436208
jgh	1615905
avxl	1314052
plg	1095052
nsco	1709682
casi	895051
men	844172
cresy	1034957
ccne	736772
senea	88948
cpsr	1805087
jpdyy	1615026
rmm	1771226
bmtm	1568385
bwb	1341317
jro	1289213
qd	1692705
rmni	1635282
vntr	1705682
gnus	1355848
ipldp	52485
ctac	1824577
mtnb	1582554
agmh	1705402
hyi	1497186
wsg	1771279
inbt	1657803
myj	884216
hesm	1789832
bh	1726173
mbi	814585
hafc	1109242
nodk	1681206
land	1495240
spfi	1163668
artna	863110
powl	80420
ndls	1275158
redu	1712178
gldg	1538847
kldi	1752474
ufpt	914156
atom	1420520
fulc	1680581
erc	1227073
ccrn	1141103
peo	216851
gik	1802749
spke	1606268
ogi	1620737
kldo	1751299
peri	1338940
sor	91847
pcq	1140411
bhb	743367
ffa	1291334
gain	1321741
asg	786035
ipha	1598599
imux	1280776
psf	1498612
gpl	1300050
fof	1375340
taco	1585583
gnty	1058867
plm	866028
htbi	1538263
rick	935419
camp	730255
scpl	1760717
cswc	17313
lndc	1005286
gwrs	1434728
trvn	1429560
supv	1517399
rfi	891290
tschy	1614483
txcb	1006840
vtru	1805012
acv	1636289
conn	1223389
clfd	796505
ibex	1720420
vrtv	1599489
dzsi	1101680
crsa	1723648
plpc	80035
glto	1800315
usx	923571
hook	1760542
wtrh	1653247
hpx	1809353
oacb	1820931
acbi	1461755
ston	1753886
nmy	897424
cla	1816581
dl	1438644
ufi	100726
rm	1519401
kalv	1348911
empw	1822928
ksmt	1814824
selb	1453687
asaq	1819510
idt	1005731
gtxmq	1735707
wsr	1175535
fiv	1687081
vlgea	103595
rice	1823766
ecc	1604174
cznc	810958
alpn	1626199
mvt	897269
eqbk	1227500
cmpi	1651431
rgs	716643
ois	1121484
leju	1596856
ngvc	1547459
lctx	876343
catn	1632275
uavs	8504
wtba	1166928
gnk	1326200
myc	882152
lrmr	1374690
hear	1493761
srt	1031029
nbev	1579823
mqt	887394
fc	886206
tgls	1534675
lcut	874396
vtgn	1411685
ctmx	1501989
kor	1507964
ipatf	1715925
ucl	1775898
tast	809248
tffp	1733413
ooma	1327688
fdus	1513363
cstr	1676479
wti	1288403
eot	1454741
meip	1262104
ngl	1504461
vrca	1660334
gpm	1310709
caba	1759138
ipi	1421461
rbb	1499422
abus	1447028
wilc	1030997
fbio	1429260
vmd	1729149
rdhl	1553846
viao	1769116
mue	1071899
rdvt	1720116
fct	1282850
icad	749660
emf	809708
emx	1285786
tisi	318833
ivc	742112
fngr	1602409
vpv	895528
fdbc	1098151
utmd	706698
gf	858706
ddlx	1643194
uxin	1729173
rcs	916183
yrd	1631761
clii	1821159
ebtc	1018399
aspl	1819516
ubx	1463361
pnnt	1383414
rbnc	1606440
bgh	1521404
xxii	1347858
nxtc	1661059
valu	717720
scvx	1794717
nca	818851
chn	845379
esca	33488
cmrx	1117480
nxp	883618
otic	1493566
mcb	1476034
intz	736012
num	878198
silc	916793
eskyf	1010559
acev	1813658
fbnk	1511198
twi	899751
osbc	357173
hayn	858655
dbdr	1823144
evm	1177161
cnlhn	23426
dbvt	1613780
cdxc	1386570
noa	1368519
oesx	1409375
hrtg	1598665
scty	1265107
kio	1515940
rvi	1735184
bkn	894242
coms	1178727
lmnr	1342423
sona	1325670
sbg	1816708
aone	1816613
bry	1705873
ht	1063344
pck	1170300
stxb	1499453
dbl	1525201
sv	1822966
thm	1134115
nsh	1816017
immr	1058811
tmq	1543418
nbh	1178839
flmn	1703785
brg	1442626
btu	1064728
smti	714256
lnd	1499849
ncmi	1377630
altg	1759824
kmda	1567529
nuo	878200
amnb	741516
stcb	1539850
rrgb	1171759
gtyh	1682325
lmrk	1615346
prog	1580063
natr	275053
npv	897421
mcbc	1053584
fly	1407298
iif	916618
luna	1239819
mtrx	866273
fnlc	765207
smmf	811808
glad	1143513
gau	1377757
cia	24090
pdli	882104
voxx	807707
lci	57725
itic	720858
codx	1692415
civb	944745
mhi	1223026
prtk	1178711
vinc	1796129
nxq	885733
rlgt	1171155
care	1829576
ftf	1233087
mav	1258943
acrs	1557746
frgi	1534992
nvec	724910
irmd	1325618
dssi	1761940
mfm	801961
smbc	916907
fkwl	722572
fei	1556336
ampe	1411906
smbk	1038773
klr	1719489
duc	894239
inbk	1562463
sfst	1090009
edn	1395213
vygr	1640266
gdlc	1729997
vyne	1566044
tlsa	1723069
tyg	1268533
pke	76267
kmf	1500096
whf	1552198
jnce	1640455
nwpx	1001385
osmt	1739426
mci	275694
ueps	1041514
ssss	1509470
jhd	1666735
tsi	809559
pbfs	1769663
ptsi	798287
tara	1359931
gsm	1639877
cgro	1799611
vih	1820302
gdo	1472341
livx	1491419
pcyo	276720
hsaq	1814114
bgt	1287480
ezpw	876523
hqda	1304730
bxc	1301787
pfis	1056943
aug	1514597
acet	1720580
cvgi	1290900
glre	1385613
logc	1664106
pcsb	1691337
ftsi	1529463
mulg	1629665
itmr	1613170
safly	1538028
gpja	41091
splp	1452857
xers	1346302
latn	1766146
mixt	1576914
ftiv	1777835
qmco	709283
mbio	1680048
ibio	1420720
oiim	1095348
lumo	1126234
nnbr	918541
anh	1047884
spxx	1338561
pht	1166258
fmao	792966
vra	1495320
leu	1065059
clpt	1285550
grtx	1563577
dmb	1565381
cspr	1598674
uryl	1652842
next	1612720
nnax	1132509
fst	1815737
vtn	883265
jof	859796
gfasy	1389207
trns	99302
nuw	1450445
odc	74046
etx	1563696
mtt	1454021
fins	1745059
ctic	891293
cmcm	1597835
aldx	1341235
mec	1766368
mgu	1326390
atax	1059142
krmd	704440
jvczy	1534648
brt	14846
phd	1305767
aspu	1487198
raca	1811764
aeye	1362190
chma	1339469
bvh	315858
biox	1769484
fpi	1591670
mvbf	1277902
sava	1069530
rekr	1697851
lmpx	1731727
cto	23795
uihc	1401521
kxin	1713539
cntg	1757097
cvlg	928658
gfn	1342287
ocn	873860
tlys	1524025
cece	3197
gsv	1321847
litb	1523836
bivi	1580149
kzr	1645666
lpi	1528129
agrx	1261249
ruhn	1753268
hbcp	1436425
egle	1322439
bctg	1819133
cinr	1575051
onct	1260990
igi	1462586
petx	1509190
gix	1770141
eoss	1651958
hrzn	1487428
vbf	5094
blu	1259942
orrcf	1390352
thca	1773087
flxs	37472
evf	1070732
tk	911971
pwfl	1774170
ccb	1437958
jrs	1158289
rcar	1016708
frsx	1691221
goro	1160791
inmb	1711754
evc	1109116
crmd	1410098
crnt	1119769
apyx	719135
kirk	1056285
mnov	1226616
pvbc	1778784
ajx	1614806
clmt	1340122
pgsvy	902053
dbo	1383058
csse	1679063
fxe	1328598
hysr	1481028
ghl	1282977
hchc	1006837
ffmgf	1641229
nmgrf	1649752
sify	1094324
fsbw	1530249
yrcw	716006
scpe	1764301
lake	798081
cem	1488775
onds	1646188
aout	1808997
vist	1762506
dhy	1061353
flc	1245648
pays	1496443
ncna	1709626
emp	66901
hbb	1709164
iti	350868
pzc	1181504
bblg	1419554
bfi	1723580
alco	3545
lgi	1278211
nath	69733
ciso	1777319
insi	30125
mhd	1034665
sens	1616543
slgl	1684693
spok	1289945
sar	1377936
ocsi	1577791
suns	1508171
nxr	888411
nhs	1487610
tbnk	1447051
gwgh	1522690
cofs	803164
pmvc	1807765
pds	1013605
tnav	1474439
bned	1634117
ags	1593548
cnf	1733868
acrdf	1762359
mesa	810332
je	1538789
sj	1753673
sbt	1680379
dfns	1777946
jco	1686142
lomlf	1509397
aft	1502573
bgfv	1156388
cmcl	766011
jce	1385763
optn	1494650
mogu	1743971
tela	1561921
hzn	1637655
jfu	1619544
nl	72162
clvr	1819615
enx	1177162
evg	1287498
mdna	1807983
mson	880432
tmst	1598428
fve	1159281
aptx	1674365
bbcp	1703956
tonj	1389518
ntp	829365
ivh	1568292
mlp	63330
amci	1744494
fgovf	1064052
ptgef	1095435
dakt	915779
hbmd	1390162
enj	71508
fen	1284940
fcbp	1716697
itrg	1722387
dhf	1057861
gcbc	1070524
znog	1131312
idn	1040896
byrn	1354866
gwac	1819989
lyts	763532
aunff	1507713
czfs	739421
pim	830622
arya	1808805
gnss	924383
atlo	1132651
acnb	715579
imv	1734768
inb	1395057
aqms	1621832
gsl	1430725
poww	1015383
grx	1391437
bgr	1306550
mhld	1412100
nept	1401395
tour	1597095
ueec	1096938
nwfl	1013272
mtcr	1634379
eod	1386067
efl	1701167
nrim	1163370
pfd	868578
eht	1665817
mxwl	319815
kvhi	1007587
smsi	948708
bwg	1504545
cato	18255
bsl	1486298
mg	1436126
prqr	1612940
kf	748691
tci	733590
evfm	1618835
mdwt	355379
mxf	65433
pana	1811063
uti	1261654
aif	1526697
cmct	908311
pfhd	1630856
rcky	895456
fdeu	1646109
scd	1270131
ihit	1682811
dgl	1383055
hyb	825345
aku	1776197
jtd	1397173
htzgq	1657853
immp	1506184
blsa	1823200
tsbk	1046050
stim	1227636
shmp	1465470
fund	825202
chs	897429
xnet	1510593
aaoi	1158114
cerc	1534120
nksh	796534
scps	1772028
drtt	1340476
ctra	1704715
tusk	1679268
nsl	1093428
cslt	1433714
kopn	771266
adma	1368514
asmb	1426800
cveo	1590584
opp	1678130
bgio	1691433
ptvca	9346
strs	885508
quad	1481792
rgco	1069533
gtt	1315255
pfbi	887919
at	1419242
zom	1684144
salt	1587264
fvcb	1675644
ide	1417802
mbii	1441693
ttoo	1492674
tlc	1722890
mist	1408443
eton	1710340
mpa	891038
gpp	1635650
sncr	1131554
hov	357294
htoo	1819794
ggt	921671
sien	1551693
twn	804123
nymx	1018735
sqns	1383395
nml	1562051
emo	1517518
gnft	1757064
thtx	1512717
asps	1462418
niq	1564584
samg	1549966
cala	1496671
gne	1528356
bkcc	1326003
hurc	315374
shsp	1506439
myf	882153
gpx	70415
bset	10329
jagx	1585608
caas	1157762
pypd	1611842
gaia	1089872
bcbp	1228454
wism	1756640
hrow	1360214
axla	1633070
amrk	1591588
novs	1807707
culp	723603
nro	1261166
fcap	1070296
pcom	1204413
avnw	1377789
dmac	1401040
bny	1137390
fxy	1353613
nbn	811831
cvcy	1127371
actg	934549
tgrf	1551286
atto	1606457
msd	904112
wmc	1465885
thcbu	1760689
aqst	1398733
ft	833040
dbb	1383084
cbnk	1419536
sic	1723866
lizi	1783407
unty	920427
evgn	1574565
belfa	729580
acp	1503290
orrf	826154
strt	933034
jhs	759866
fenc	1211583
dmf	839122
gnln	1743745
flux	1083743
naz	892992
vnrx	93314
exfo	1116284
mark	1368365
mpb	879635
cnty	911147
pkbk	1315399
nen	746514
wlfc	1018164
borr	1715497
fif	1513789
psti	1158780
ymtx	1445283
eryp	1624422
cih	1749797
cbh	1701809
fsdc	1816736
sgam	1820201
ckpt	1651407
pwod	716605
osg	75208
ecf	793040
prgx	1007330
rmbi	1767837
stg	1723935
cwco	928340
glq	1316463
xone	1561627
gleo	1784851
mlac	1807594
ggm	1551949
poetf	1437424
gmlp	1415916
nak	1164771
nr	71829
wrap	1702924
lcnb	1074902
cmls	1058623
glyc	1253689
essc	1760683
gnpx	1595248
rrd	29669
alsk	1089511
cix	1049606
atxg	1650101
ivac	1001902
wbqnl	1785494
grbx	1419275
bcml	1730984
swkh	1089907
ceix	1710366
teaf	1704299
nc	789933
grts	1656634
srra	1290149
bfra	1712641
gsit	1126741
xgn	1274737
genc	64472
seav	1763660
kin	1561743
istr	1602658
mdca	876883
sifi	1500213
spi	1210618
tyme	1537917
bw	1630805
scor	1158172
wrn	1364125
wneb	1157647
nrp	1171486
oncs	1444307
dbp	1383057
pdlb	1703489
mus	1058234
pico	830122
inf	1522807
ubia	1500242
mrcc	1512931
mhh	1437226
aveo	1325879
gv	42316
fmn	1199004
muh	1038190
bta	1343793
jdd	1255821
sesn	1485003
jfin	1743102
nmtr	1551986
bgx	1504234
trec	7039
shbi	1035092
bbk	1167467
srga	1760173
fgbi	1408534
uan	1425292
dsx	1318885
mcmj	1785592
ayro	1086745
resn	1579910
smtx	1108320
rpmt	1437283
airg	1272842
soly	1548187
abeo	318306
wea	1163792
tipt	1393726
bhr	1574085
sbbp	1634432
linc	1286613
hlxa	1821586
frbk	834285
brid	14177
ctvz	794929
cvly	806279
hbio	1123494
arl	1102238
ctk	1734262
cee	860489
th	1712189
jpt	1679033
frtg	1602813
apvo	1671584
cik	810766
cybe	768411
pfo	882071
crhm	1461119
snfca	318673
nbse	1173281
pvac	77159
slct	1263762
mvc	1099941
mhf	830487
ewlu	1517498
cxxif	831609
seco	1633441
ocx	1642380
boch	702513
slno	1484565
rbtk	1594204
fnwb	1556727
essa	1382230
xcur	1698530
pbt	319654
fccy	1141807
earn	1560672
pstl	1759774
apt	884269
tedu	1592560
chmg	763563
rdcm	1016838
bcv	9521
iii	1371489
oxsq	1259429
gdrzf	1072725
fstr	352825
clxt	1705843
algr	1720025
cxe	845606
gsmg	1738758
ptn	911216
iga	1332943
zeus	917470
eyen	1682639
mict	854800
hlan	844959
iin	88790
lkco	1487839
myfw	1327607
taqr	1656053
isba	842517
stnd	1492915
tnp	1166663
pcb	1423869
fbiz	1521951
leaf	1365038
elox	1035354
clsd	1539029
weys	106532
lazy	1721741
dmo	1478102
srev	1310114
niobf	1512228
fsfg	1435508
scph	1604950
ovid	1636651
otlk	1649989
piivx	1557265
fcuv	1590418
esxb	1323648
tcon	1394319
tcfc	855874
cplp	1392326
sund	1171838
muds	1820727
roch	1796303
levl	1412707
novn	1467154
pirs	1583648
liqt	1307579
nny	818850
pme	1517130
emkr	808326
ds	1175483
mrmd	1522767
jhi	759828
vtvt	1641489
lfac	1721386
siox	1636050
riv	1501072
pai	75398
nba	1823882
smed	898770
krus	1772177
vmm	895658
chmi	1571776
edap	1041934
vvpr	1681348
bwfg	1505732
ictsf	1010134
sama	1754824
cqcq	1569083
brez	1817640
zvo	1305323
aubn	750574
mgf	811922
evbn	842518
elvt	1651094
nuze	1527613
enob	1527728
avct	1704760
mlss	855683
ptk	1797099
phge	1739174
ghm	716314
cfrx	1478069
sgoc	1412095
mnp	894351
orn	1402829
bpsr	1557376
lngb	1602706
ifrx	1708688
tdac	1673481
very	1575434
ftk	928054
ntox	844538
pxlw	1040161
extn	1635881
csbr	771856
iec	49728
mrln	1260968
ayla	1797336
lyra	1327273
inse	1615063
mrge	1623360
bcli	1137883
esq	1531031
eml	31107
gmgi	1437925
hie	1519505
inve	1036044
lsyn	1667489
idra	861838
dyai	1213809
jyac	1824119
tmdi	840551
tgan	1715768
mcn	1289868
glop	1598655
dnif	1059213
ebmt	1478454
mbcn	836147
ycbd	1644903
hglb	1622148
anpcy	1620678
mmac	1003201
dla	1101396
atao	1570937
ofed	1501078
fuaiy	1132571
ccm	1472072
rgt	1514490
ihd	1496292
batl	1282648
acbm	1622996
hqi	1140102
ela	701719
scyx	1178253
otra	1821318
asur	884144
hwbk	893847
heq	1496749
sb	1434754
trx	1173643
nmt	897419
omws	1676852
tnxp	1430306
rmi	1746967
bbf	1137392
cbio	1124105
lfvn	849146
wpg	1594686
rdi	716634
vgi	1528811
nmci	1707210
nkg	1177219
cvlb	948320
cffi	913341
azyo	1708527
cban	711669
jsd	1509253
glbd	1524829
ovly	1431567
sfe	86115
bwen	1120370
fam	1302624
crcw	1688126
bgsf	1474903
sga	886136
gte	1273441
sbfg	767405
pavm	1624326
mfnc	36506
lqda	1819576
edf	1501103
nim	890119
pfsw	1095315
nlst	1282631
ccr	1637558
inod	903651
baf	1181026
basi	720154
ntg	1490286
cdr	761648
calb	1752036
infi	1113148
fncb	1035976
lptx	1509745
enlv	1596812
icbk	1470205
cgo	1285650
ptmn	1372807
htbx	1476963
bsvn	1746129
agd	1362481
eypt	1314102
urg	1375205
sbi	882300
mfin	1000209
bfin	1303942
fnrn	1114927
jta	1265708
lmnl	1351172
lov	1705338
adms	1328143
rbycf	1057791
tmrc	1445942
educ	31667
enz	316253
ksm	846596
tti	844965
hyre	1713832
sieb	65596
metc	1687187
qk	1769256
galt	1133416
ngs	1084991
dtf	879535
sjt	319655
rtsl	1575659
cglo	842013
banx	1578987
tsrmf	1431922
aht	1232582
gdp	943861
pcm	908187
obsv	1685316
ntz	900391
aumn	1011509
tsq	1499832
mpv	831655
pebk	1093672
drio	1533998
nwin	919864
adoc	1824884
cmu	809844
jeq	866095
fcco	932781
asm	316888
aaic	1209028
mnsb	1693577
eq	1746466
mrbk	1750735
panl	1606909
cwgl	1562151
zagg	1296205
sppp	1539190
sd	1349436
gdl	1378701
vel	1692376
ktyb	1000232
nmm	1415921
prph	868278
lgiq	1335112
mhgu	808219
xan	1332551
czwi	1367859
mft	891188
pcti	1057083
pni	1170311
rnet	1162112
gnca	1457612
tmrr	1685237
swz	813623
cxdo	1075736
bsgm	1530766
mtbc	1582982
iaf	779336
fonr	355019
pmbc	1109546
mogo	1602842
obci	350737
bomh	1678746
rndb	1667161
plbc	1168455
ltrn	1763950
alya	1734520
hnw	1388126
ltrx	1114925
geos	1001115
whg	1165002
opti	1557340
nbac	1780262
plx	1006281
sfun	1294404
ggz	1585855
kavl	1762239
kulr	1662684
winsf	1640251
atbpf	1583682
bayk	1034594
lybc	816332
cizn	1075706
fraf	723646
ygmz	1782037
spe	897802
eff	1573698
ljpc	920465
erh	1279014
fkys	737875
agfs	1592016
fvam	1823465
dhx	1393883
trxc	876378
reemf	1419806
mlvf	1550603
bsbk	1787414
dlhc	785557
dex	1396167
xin	1398453
mepw	1627452
aih	1757143
cyad	1637890
ubfo	1137547
gcv	845611
ptrs	832090
actx	1096950
orgs	1460602
qnbc	750558
akom	1590496
nhvcf	1518353
mitt	1514281
opbk	1722010
rvsb	1041368
ung	1376227
hfus	1482554
eman	1046995
vgz	783324
prov	1010470
glg	1556266
unb	706863
krkr	1779476
cpst	1009759
ltdh	93205
acrx	1427925
kshb	1604627
pdex	788920
ytra	1516899
ovbc	894671
rwbyf	1744345
agtc	1273636
renn	1509223
xspa	1410428
aleaf	1754664
lark	1141688
ctr	1547341
gpic	918580
qumu	892482
lxeh	1814067
chaq	1799850
clpr	1649096
ffnw	1401564
pgp	1318025
asc	1577437
frevs	36840
fcrd	1464963
phas	1169245
vmar	1813783
lsaq	1819113
avbh	1443575
mn	1524223
fpl	1589420
seovf	1491434
spazf	1337090
func	763907
cfbk	1070680
kblb	1413119
aprn	1701114
issc	836690
jax	1617227
eols	1570562
xfor	1501697
bfgc	1448597
aytu	1385818
mreo	1719714
celc	1603454
hil	1287808
jls	1472215
sal	1060219
kfs	1072627
atnm	1388320
crbp	1595097
jemd	1708261
pbts	1754323
emyb	1449794
cmt	1026655
rmrm	1452477
stks	1399520
egy	894627
sup	95552
pine	1786117
crvs	1626971
abti	1442999
cbfv	1605301
bbxia	1814974
pbpb	1195734
mkd	1758736
abvc	1173313
rzlt	1509261
ssvff	1397616
bsd	1089094
nmi	830271
xyf	1725033
twin	100378
iae	1385632
nyc	1595527
xair	1641631
ap	6176
ulbi	875657
enbp	1437479
hwin	1632081
cycn	1755237
livk	1790625
acu	2098
ormp	1176309
aero	1316644
inlb	1500123
pbip	1578776
fll	891482
nxc	885732
imnm	1472012
mpvdf	1004530
gnt	1438893
vcif	1517767
mdwd	1593984
cemi	1092662
exn	1263011
brbs	842717
nerv	1598646
oncy	1129928
efsi	880641
ae	2178
nvos	1138978
wwr	839470
hgbl	849145
apre	1781983
mrzm	1413754
lovv	1605780
atxi	1644963
ades	1515156
mntx	1302028
sanw	1477246
nuvr	71557
ctgo	1502377
crecf	1478035
tzoo	1133311
mfac	1725872
smwpy	1455634
eaco	784539
dcth	872912
most	1113513
pflc	1093728
glu	1282957
zyne	1621443
ped	1141197
cev	1074692
opof	740971
feim	39020
ftek	846913
cocp	1412486
xflt	1703079
rmti	1041024
ctg	23111
lwlg	1325964
ntic	875582
sunw	1172631
csbb	880417
metx	1796514
wei	1734902
usdp	1610682
uexcf	1289028
lpth	889971
exd	1480999
vblt	1603207
cuen	1424657
pcyg	50471
hsti	1365388
rbkb	1751783
cdjm	1024095
atcx	1751143
hbp	1093082
cpss	889609
xtnt	1453593
sdsya	1163609
sach	1682220
ocg	1776067
szc	1506488
grnq	1597846
ofs	1487918
clrb	1279704
lpcn	1535955
hsbi	943033
apen	1251769
aphe	855787
lmb	1606163
evoa	728447
ontx	1130598
mack	1274792
mags	896494
pnf	1140410
bkgm	1527383
amst	1807166
svbi	868271
gass	1328919
ntrb	1676047
cnnc	1410187
tllyf	1689382
ntip	1065078
grin	1725293
avco	1630212
lxu	60714
erdcf	1398972
corr	1347652
epm	1006655
vero	1409269
cdtx	1610618
minm	1467761
mram	1438423
epgg	1501862
elys	1080319
pyyx	939930
zgyh	1773086
kzia	1075880
hofv	1708176
lmst	1358356
asys	720500
egif	1575771
usau	27093
wkey	1738699
cidm	1173204
juvf	714712
cxh	847411
tslf	1583001
mdxl	1601280
ettx	1724344
bse	1181024
bksc	1007273
glv	1288795
edi	1551040
dlng	1578453
nref	1786248
izea	1495231
uone	1041657
vlt	846671
nobh	72205
pnrg	56868
gshn	1639327
gmbl	1451448
grow	754811
snwv	1417663
epsn	1726126
rlh	1052595
nmrd	1602078
lub	16099
feng	1509646
clir	1434524
nine	1532286
betrf	1464165
wint	946486
nwhm	1574596
arav	1513818
omex	798528
rive	1590799
mcac	1803914
nms	1607997
nrbo	1638287
nha	1655544
teum	1084384
flwpf	1752524
elmd	1488917
dvd	1017673
stal	1614556
apm	1734005
refr	793524
emcf	858800
watt	1575793
hmnf	921183
utgn	832480
qlgn	1460702
gvxxf	1490596
sfdl	818677
pgz	1557523
gen	1351051
fstx	1566373
chra	1730346
verb	1566610
uboh	1087456
optt	1378140
mfon	1447380
ubab	704561
bkep	1392091
rgls	1505512
sfbc	1541119
bkrrf	1699906
lway	814586
bwmy	1656501
onvo	1497253
wstg	945983
rvph	1742927
idty	1534154
cptp	202947
wyy	1034760
ftft	1066923
fxnc	719402
pei	77281
eng	933738
sinc	1532595
sbev	1553788
cbsc	1022183
cwbr	1522602
fnhc	1069996
iwbb	1648365
benh	1568139
erlff	1271554
petz	1684425
plxp	1497504
mchx	1224133
artx	916529
neon	87050
snd	1529628
sls	1390478
stsa	1692830
dsgt	1413909
ubcp	731653
farm	34563
seel	1017491
grrb	1126961
afi	1655075
neph	1196298
tren	1740797
fpocf	1177439
szsmf	1548536
eea	791718
lqmt	1141240
cmtv	718413
alot	8146
cldb	774569
cydvf	1394039
anix	715446
aim	946644
rrts	1440024
dpw	896493
gfed	1046203
ffbw	1787384
tpz	1408201
jmp	1302350
vnce	1579157
amrb	1108236
smm	1534293
capr	1133869
moho	1763197
gecc	1675033
boxl	1624512
usak	883945
ocup	1228627
gaxy	1127993
jhaa	1753217
trib	888721
cwbc	1051343
lsbk	1341318
evy	1074685
nbw	1178840
gzcc	1267612
lbti	1384135
bway	1505065
tomz	314227
psix	1137091
mugh	1746119
ktcc	719733
wcagy	1586941
grnv	1788841
lkcru	1156174
soli	1750384
apcx	1070050
fmbm	740806
ecor	1560258
vabk	1572334
lee	58361
cfbi	1691507
awre	1015739
trrb	1498232
reph	1588972
sybx	1527599
curr	1643301
hjgp	1421819
mnpr	1645469
synl	95953
geg	1831096
gtec	1735041
bfy	1176197
alid	1575295
fcti	1714379
tfecy	1630511
airt	353184
airrf	1476573
feo	1363438
zdge	1667313
mfd	1276469
lnsr	1320350
igc	1326205
lacq	1716947
evok	1403708
igap	1506983
pesi	891532
wter	1532390
fet	1401257
ddf	896923
mito	1696396
intg	69422
trch	1431959
asln	1722926
wmpn	1828376
mrkr	1094038
cxdc	1353970
dgly	1342958
crws	25895
clgn	1631487
seed	1321851
pcsa	1533743
coda	1334325
ikt	1750149
bbw	1113809
lft	1547546
kins	33992
aktx	1541157
mza	911308
fco	876717
wlms	1136294
hepa	1583771
shwz	1622879
usio	1088034
naii	787253
ger	1612875
fgnv	1687919
xela	1620179
vcf	907573
mrm	1819704
